ipst,mem_bin
ibh714fxq,0.0
ibtp83q6q,0.0
ic3m04h5q,0.0
iegk37010,0.0
ick434010,1.0
ibh714jyq,0.0
ie0o24020,1.0
idjl52ehq,0.0
idy641b8q,0.0
ie0l39jqq,0.0
idy654eeq,0.0
ic8n22tjq,0.0
j8s002010,1.0
iegg05f6q,0.0
ido511030,0.0
icde25020,0.0
id0h12s1q,0.0
idmg12lhq,0.0
ibfj08030,1.0
icpf18f0q,0.0
idvf29010,0.0
iduy25mzq,0.0
iaat01080,1.0
idcd36j2q,0.0
idwi1jwlq,0.0
ie9m07yaq,1.0
id0d34mvq,0.0
id0k51010,0.0
iblc44j2q,0.0
icok37p6q,0.0
id3a01j8q,0.0
iec013010,1.0
ibc101emq,0.0
iegj2qhxq,0.0
ibr501010,1.0
ichd06030,0.0
icfc39010,0.0
icn810xsq,1.0
ibxa74kaq,0.0
ibty010e0,0.0
id0o38enq,0.0
id3a06joq,0.0
icgy02ddq,0.0
iegj1m010,0.0
ic3ma4k5q,0.0
idp422010,0.0
ibcf13b0q,0.0
id0p18020,0.0
iccz82n1q,0.0
ic3m49jeq,0.0
ic5p02030,0.0
ic6df3h1q,0.0
icd006zjq,0.0
id2f25ddq,0.0
ic4529xoq,0.0
icmdp7t1q,0.0
ibs313010,1.0
o556020f0,0.0
idme01t2q,0.0
j8i0aplyq,1.0
ibc1e1aqq,0.0
ibxa77iaq,0.0
icvn09030,1.0
icqr71n8q,0.0
ictn05aoq,0.0
idkq03030,1.0
idrk08lpq,0.0
la7803fkq,0.0
ibtx44l4q,0.0
ichl08u6q,0.0
ibzc22ftq,0.0
ib91m5cyq,0.0
ibcda8040,0.0
ie1b63cpq,0.0
id0i47010,0.0
ibcda7070,0.0
ic4313ciq,0.0
icha36ifq,0.0
idlf05010,1.0
iccz79tcq,0.0
ida913aqq,1.0
ic1390fiq,1.0
o4om01080,0.0
ic5lf4kxq,0.0
id0d42exq,0.0
icat24040,0.0
idxz13010,1.0
ible09mqq,0.0
ic2m11snq,0.0
icwp03d2q,0.0
ibw910u0q,0.0
idup91d8q,0.0
ib8c6bgpq,0.0
ic3d01060,1.0
ie1b62ccq,0.0
ie5h07020,1.0
icii89j8q,0.0
ie7h120e0,0.0
j90d10010,0.0
idi501raq,0.0
idp638lzq,0.0
ieec11010,1.0
icwy23gfq,0.0
ie182njqq,0.0
idg234n7q,0.0
id0d75h4q,0.0
id0h03bpq,0.0
ie7g05snq,0.0
ich315040,0.0
lb2a22exq,0.0
ice00motq,0.0
ibh706fmq,0.0
idb866xqq,0.0
j8i0b6cdq,1.0
idms05t2q,0.0
idcd37gwq,0.0
ibu401o2q,0.0
ibyl01030,1.0
o5hka2070,0.0
o44n021k0,0.0
lbuhz2v8q,0.0
lcpb03010,0.0
ib5w02010,0.0
iduy07spq,0.0
iec34a030,0.0
id0k1n010,0.0
idxb36010,1.0
iaau510d0,0.0
ib91dm010,0.0
idy61dvcq,0.0
iduy04p3q,0.0
j94f05bfq,1.0
ibca94m2q,0.0
icqa1o010,0.0
icdw01030,0.0
icqx08f1q,1.0
la9t01mdq,0.0
idut0xizq,0.0
icpg13e9q,0.0
ichda5crq,0.0
ido507010,0.0
icau71010,1.0
idut56s8q,0.0
ibfq15030,1.0
iacr03xcq,1.0
icmd51050,0.0
o5gx06020,0.0
o3tt41ezq,0.0
ie0d1cjpq,0.0
ibyw02040,1.0
ids0a0cxq,0.0
idnm0ngjq,0.0
j8w101020,0.0
ic3t40i4q,1.0
idcd24hwq,0.0
id1l31030,0.0
ibwm72010,0.0
ibu9gt010,0.0
ie3b56010,0.0
ibbu01a8q,0.0
ic0453ioq,0.0
icyr0z050,0.0
idwc36ddq,0.0
ics335dlq,0.0
id0f25010,0.0
icha14rgq,0.0
ibca90ohq,0.0
ibc194ecq,0.0
od3j01bvq,0.0
idy60ti6q,0.0
ic2m09amq,0.0
id9o02biq,0.0
icpf30gpq,0.0
idp514etq,0.0
o59z01020,0.0
ido992c7q,0.0
ich102gcq,0.0
ibt002010,1.0
ie0d95heq,0.0
o4de03030,0.0
idp504cqq,0.0
icok15eiq,0.0
idnza3siq,0.0
ie1h24ghq,0.0
o46p8t020,0.0
id9o27hvq,0.0
idko41lpq,0.0
idnza3s6q,0.0
ibcd63020,0.0
idc996dxq,0.0
iaah110v0,0.0
ib3d19dsq,1.0
ibcda5050,0.0
ie0l26rwq,0.0
idxr36070,1.0
icw809060,1.0
ib2001050,0.0
ic0555010,1.0
ie4n44030,1.0
ie6d55020,1.0
ibu404iwq,0.0
idor110f0,0.0
ib91gscdq,0.0
ocbv010i0,0.0
ibh706gbq,0.0
la8m02ocq,0.0
iduy10n5q,0.0
ib91ng010,0.0
icr003dtq,0.0
idgba9020,1.0
o592810b0,0.0
j9qb04dzq,1.0
ib9j27ztq,0.0
iac742fkq,0.0
ibfq17040,1.0
ibsp09020,0.0
idid05gcq,0.0
ibh714cfq,0.0
icdx81n7q,1.0
idor10020,0.0
ie2v11010,0.0
j8vp03010,1.0
ibc1b4noq,0.0
icll04htq,0.0
idvz23evq,0.0
ic2m01q6q,0.0
ibtw02gmq,0.0
ick411060,1.0
ic5m2jhlq,0.0
ie0l02i6q,0.0
j8q903060,0.0
idja25010,0.0
icph2zgzq,0.0
ibtp63thq,0.0
j9da01030,2.0
ic3j01010,0.0
id1la6tqq,0.0
ic6da6wqq,0.0
icrz31jvq,0.0
ief748niq,0.0
icgf03jkq,0.0
ichy07030,0.0
icze16jkq,0.0
ieg648kqq,0.0
ib91ck010,0.0
ib4i01010,0.0
ibtp20mhq,0.0
ic6x7mqbq,0.0
ictj26020,1.0
lc3411zlq,0.0
idp539wsq,0.0
idc90h010,0.0
ibxa31scq,0.0
ibu611rtq,0.0
idwg0j010,0.0
ief706mcq,0.0
ie0d60f0q,0.0
icwy02idq,0.0
ic1k02040,0.0
lbmxv4ijq,0.0
icpg17leq,0.0
ibu91pbkq,0.0
idup34uhq,0.0
ib91k6uqq,0.0
ics454ghq,0.0
icdt01020,1.0
ibxa77i4q,0.0
idi511qeq,0.0
ibdy05kmq,0.0
o6hf710a0,0.0
obt801030,0.0
idb773x7q,0.0
ie0d0ifgq,0.0
icmdp50a0,0.0
o5hkcy070,0.0
idsy02010,1.0
icii76bnq,0.0
ic1361qcq,1.0
iac716x9q,0.0
idy60dh3q,0.0
ib3102010,1.0
ibr021dpq,0.0
ibuc22h6q,0.0
icok23dbq,0.0
icxx15020,1.0
ibbs55geq,0.0
ibca12nps,0.0
ibct83fcq,0.0
ibex06030,1.0
idupa1nhq,0.0
ids0g0jfq,0.0
idus18l6q,0.0
iabj01zfq,1.0
ie7l12raq,0.0
idp624hdq,0.0
icrz21dcq,0.0
idcd42hkq,0.0
o46j01jlq,0.0
ibwv03fdq,0.0
icq988010,0.0
idux73emq,0.0
ic5s03060,0.0
idus37zrq,0.0
id9608010,1.0
lbj011u8q,0.0
iegg01q3s,0.0
ibfub3kxq,0.0
idci22iiq,0.0
ibwfb8010,0.0
ic3m40w9q,0.0
ie1b63ctq,0.0
lc7004jyq,0.0
ibcr16loq,0.0
idut0xixq,0.0
iby864020,0.0
icfcbf010,0.0
idgba2020,1.0
ibbsg1gbq,0.0
ido94hooq,0.0
idca1r010,0.0
ibcc03010,1.0
ibcd610g0,0.0
idnt04vqq,0.0
iblk0cihq,0.0
ice00nckq,0.0
iche14nnq,0.0
iddj02fmq,0.0
o4lyce010,0.0
icvba4dpq,0.0
ic5la4wmq,0.0
ibc608b7q,0.0
ocks02v8q,0.0
j8dl04040,0.0
idgq050f0,0.0
id2e05amq,0.0
ibsl19050,0.0
icwz51020,1.0
icok21idq,0.0
j8i0c9fqq,1.0
ib91ma010,0.0
laa005mmq,0.0
ie6x33e7q,0.0
ie7l03anq,0.0
iehz02040,1.0
iege06070,0.0
ibcua3gyq,0.0
ibeya6020,1.0
o46p6v020,0.0
ic3g09u4q,0.0
ibcd670m0,0.0
ibsl31070,0.0
ie190uilq,0.0
icd003b0q,0.0
idaj05010,0.0
idov0nbjq,0.0
ie8659qwq,0.0
ib91q2010,0.0
ie7649020,1.0
ibxy05vbq,0.0
ibex01040,1.0
idux36gfq,0.0
icau10010,1.0
iac503ubq,0.0
ib9176010,0.0
ictj50b9q,1.0
ic1ra0vvq,0.0
ibc303nnq,1.0
icr3a9tzq,0.0
o5h752010,0.0
ibhy21kzq,1.0
idgp17020,1.0
ie1q35i6q,0.0
ibqq36csq,0.0
ibf911040,1.0
ic9t28kvq,0.0
lb8s1eefq,0.0
id9o23xxq,0.0
icx702lfq,0.0
iccy01010,0.0
ibwv03fnq,0.0
la8q990b0,0.0
idvw1yjhq,0.0
idca1k010,0.0
idcd24hxq,0.0
ib91mbcbq,0.0
lc1v24fyq,0.0
ibc1a3rpq,0.0
lbbd15g7q,0.0
ibcd610t0,0.0
j8qo01010,0.0
icls40p2q,0.0
la9k03f3q,0.0
idy63ni6q,0.0
ibug69010,1.0
ibc174pcq,0.0
ibr002gdq,0.0
ibv501byq,0.0
idxb18010,1.0
ie9605ngq,0.0
ibu909010,0.0
idy624pgq,0.0
ibc1e4fiq,0.0
iehm02fkq,0.0
ic3m13fcq,0.0
ib91cmbfq,0.0
ich105ikq,0.0
ibjb05o2q,0.0
j8xi04010,1.0
icau52j4q,1.0
icwy12klq,0.0
icii81h0q,0.0
icr81ekyq,0.0
iduy30q2q,0.0
icpf15cwq,0.0
idov18qoq,0.0
ic4424010,0.0
ib8o02i3q,1.0
ie9m33010,1.0
ibxd31wjq,0.0
oc2k32010,0.0
ibct0nctq,0.0
o5ja03080,0.0
icpf11neq,0.0
o4dm02030,0.0
icok24h5q,0.0
ics483x7q,0.0
la9k02ccq,0.0
id9920gqq,0.0
ibxa85czq,0.0
ie1a16efq,0.0
ib2k0hf3q,0.0
iciie5v5q,0.0
idp43t010,0.0
ibnh11bqq,0.0
icwy28y6q,0.0
la8p01010,0.0
ichh03idq,1.0
ibv502n1q,0.0
icq93ya5q,0.0
idmea1zbq,0.0
iegf09jjq,0.0
ie1a29coq,0.0
icu504d8q,0.0
ic7433b6q,0.0
ibem01uwq,0.0
iegk57010,0.0
id0d90nhq,0.0
iccz82n4q,0.0
ic5za4cgq,0.0
ib4x21010,1.0
iddj03ivq,0.0
ibxa31rwq,0.0
ieaq01yvq,0.0
ocbv010f0,0.0
ibyk07maq,0.0
oc8409030,0.0
id9o39jsq,0.0
icdx33010,1.0
iblk46jwq,0.0
ibdy02u6q,0.0
ib3513etq,0.0
idg234nfq,0.0
ie0f04jkq,1.0
ibu865xeq,0.0
ibc501opq,0.0
iac787fxq,0.0
ics301m6q,0.0
iblb65ekq,0.0
ie0n03f6q,0.0
iegn01ehq,0.0
iblv52tyq,1.0
idor05060,0.0
idca0r010,0.0
lbmxg4jxq,0.0
idy62tfbq,0.0
j6fl4bswq,0.0
iddl02lhq,0.0
ib2k0rajq,0.0
ib9m11riq,0.0
ibbsz5qhq,0.0
o5gp01020,0.0
icd6030j0,1.0
idxr01060,1.0
ibu9dk010,0.0
ibxd15fyq,0.0
ibtt2hjiq,0.0
idg238owq,0.0
icgy23dpq,0.0
icq91j010,0.0
iehc66a5q,1.0
idv402fuq,1.0
ib3502p3q,0.0
id2f03xdq,0.0
ie1u0a040,0.0
ico501mrq,0.0
idwc31dbq,0.0
lcao73q0q,0.0
icpf24hcq,0.0
icyf01040,1.0
idda12uqq,0.0
iddn060f0,0.0
j8sb10040,1.0
icpf30h2q,0.0
ie2w04040,0.0
idgq12090,0.0
ibz134izq,0.0
icn401010,1.0
icdx1fadq,1.0
idj301x7q,0.0
icyr12050,0.0
ia2g06010,0.0
idcg02bdq,1.0
icok34j7q,0.0
idy62penq,0.0
ibzi09010,1.0
ic7v07020,1.0
idb894o1q,0.0
idvw02010,0.0
id0i09010,0.0
ibsq58010,1.0
idw107030,0.0
ibcd670o0,0.0
o5fo22020,0.0
ibld25a2q,0.0
ibld84nuq,0.0
idg223kvq,0.0
idy687aoq,0.0
ibld51feq,0.0
ie4m20020,1.0
idi504cbq,0.0
idux0xn1q,0.0
icqr41ehq,0.0
iciif3jcq,0.0
icf858010,0.0
idcc0paxq,0.0
ibld26viq,0.0
ib3512nlq,0.0
ibrl16010,1.0
ie0o18wyq,1.0
ibc1a3roq,0.0
ich3120a0,0.0
icii97enq,0.0
iaau01090,0.0
idh255010,1.0
idiy29010,0.0
ibqs08020,1.0
idya03dlq,0.0
ic4594uwq,0.0
id6y02010,1.0
ie4i19010,1.0
iccz81lsq,0.0
ib3w68010,0.0
icnl10050,1.0
iedk44l4q,0.0
ibrg01020,1.0
icpf32k6q,0.0
icu805030,1.0
idi154020,1.0
j8i0a3edq,1.0
ictn12gqq,0.0
ib3804ueq,0.0
idb896j2q,0.0
idnzd3awq,0.0
ie192h010,0.0
idot2b010,0.0
ichda4ejq,0.0
icpg11apq,0.0
ieib02xoq,0.0
ibwb02eqq,1.0
lcyib2euq,0.0
icm901040,1.0
ib91lfe4q,0.0
ic5lk4umq,0.0
idp518alq,0.0
ida909gmq,1.0
idnz03myq,0.0
iefk24tzq,0.0
iebk03frq,0.0
idg236o3q,0.0
idb781fhq,0.0
idan53020,1.0
ib91pt010,0.0
ic74cxbnq,0.0
iddn080f0,0.0
ib91gj010,0.0
idx5a1i9q,0.0
lce821fyq,0.0
iac756lxq,0.0
idut20x0q,0.0
ib91a1010,0.0
icq144g2q,0.0
idw103090,0.0
id2f36jwq,0.0
iccn52030,1.0
icvy01020,0.0
id0d76muq,0.0
ic6xcw010,0.0
ibcd62080,0.0
j8uq40080,0.0
ic3f30020,1.0
ibcd610i0,0.0
ible07x5q,0.0
icgy02daq,0.0
lbk820fyq,0.0
idg227bdq,0.0
icpp36f3q,0.0
idkv53010,0.0
ich802bgq,1.0
ic6da2c7q,0.0
ie9m23010,1.0
ibu9ajipq,0.0
idlta1irq,0.0
o5fx5e020,0.0
icjg05010,1.0
ief502gqq,0.0
idko63uhq,0.0
ic050r010,1.0
ie9601hgq,0.0
idor030b0,0.0
ldel01020,0.0
ib91d9c0q,0.0
id0n64ldq,0.0
ie0002iqq,0.0
id7r55010,0.0
idkb03030,1.0
icmdp1050,0.0
icqa33010,0.0
lb6604rsq,0.0
ider04ppq,1.0
icii34aqq,0.0
idcd07o5q,0.0
id0r0mpyq,0.0
id7e12040,1.0
ibld68toq,0.0
la9k04otq,0.0
ibwz01gpq,0.0
o5h729040,0.0
iciif7dnq,0.0
ic450ha3q,0.0
idwc45ibq,0.0
j8hm06k3q,0.0
id4q01020,1.0
j8i0bkz0q,1.0
ido209010,0.0
o4qp9j010,0.0
idnt06flq,0.0
ib5203040,0.0
ibh708odq,0.0
o6az15mbq,0.0
idp521wbq,0.0
lb4r02ljq,0.0
j8i0cpy4q,1.0
ib3816zlq,0.0
ie1u0m040,0.0
idv401gpq,1.0
id24090b0,0.0
id1la1020,0.0
la9k02yaq,0.0
o5h706040,0.0
ibu9d2d2q,0.0
id0o10iyq,0.0
ibct3rf3q,0.0
ie4l02040,1.0
icd702020,0.0
ic5m0s010,0.0
o5e305030,0.0
ibqs04020,1.0
ic4537a3q,0.0
iccz78sqq,0.0
ib2k40yaq,0.0
ibs350010,1.0
ic3t33svq,1.0
icjs11020,1.0
id6903020,1.0
icim03faq,0.0
lc1u05hzq,0.0
idas35xjq,1.0
j8isa1lsq,1.0
la9k04o4q,0.0
ibc1h1xdq,0.0
icrz33jbq,0.0
id2f31ceq,0.0
ic6de3rfq,0.0
icok22neq,0.0
ibj217twq,1.0
idov0ee5q,0.0
id24030a0,0.0
iboe3hw9q,0.0
icii52cqq,0.0
idnta3gxq,0.0
iaau01050,0.0
ic6m3imvq,0.0
idri01010,1.0
icdm63050,1.0
obkf20070,0.0
ie8d08wwq,0.0
ie0l24plq,0.0
ie1u24030,0.0
iciu18010,0.0
id1k77010,1.0
id0na1k8q,0.0
ibtx34wfq,0.0
ic5lb1t0q,0.0
ibc1e4fjq,0.0
idpya6hnq,0.0
icq212nbq,0.0
icwy01hrq,0.0
ibht25qbq,0.0
idgz03020,1.0
ic3f45030,1.0
icwy21otq,0.0
iccz77qtq,0.0
idml01030,1.0
id0d12o7q,0.0
ie7h020b0,0.0
obie12b2q,0.0
idca48010,0.0
idor030e0,0.0
icua0g010,0.0
idov78c0q,0.0
ibbsc2l6q,0.0
ie8d03o3q,0.0
idsr05xvq,0.0
idlta3jlq,0.0
id0i65010,0.0
idi512qwq,0.0
idov19kaq,0.0
icrz38010,0.0
ico801zoq,0.0
iblk05msq,0.0
ibc603zpq,1.0
icph07010,1.0
id9o15tqq,0.0
idy64fbiq,0.0
iciij0c4q,0.0
icpf09boq,0.0
ic0512dxq,1.0
icx012010,1.0
icr403ooq,0.0
iduy34sdq,0.0
ibch01v0q,0.0
iboe3bekq,0.0
ibu875btq,0.0
idgz02010,1.0
icrz33jaq,0.0
idb005vkq,0.0
icc203030,0.0
icau26viq,1.0
ibew5cj6q,1.0
ibbsg6hpq,0.0
ie8612goq,0.0
ie7447010,1.0
idml05030,1.0
ic5y23dlq,0.0
ibnz02f6q,0.0
ibbsn6kpq,0.0
ibu9au010,0.0
idp1c1taq,0.0
ib3805v3q,0.0
ie3402buq,0.0
iefkw4y9q,0.0
ibuc25emq,0.0
icgy08haq,0.0
icrz36ibq,0.0
idci01cyq,0.0
icp505c1q,1.0
idut0wx9q,0.0
icvy03020,0.0
idcd27hzq,0.0
ibwi03070,0.0
ibh714emq,0.0
idiy13040,0.0
icr303030,0.0
iefi06a6q,0.0
ie9m19vkq,1.0
ie0l27tiq,0.0
icrn07010,0.0
icll05dqq,0.0
icdm74030,1.0
j8i0b6c9q,1.0
idp638lyq,0.0
idms12rbq,0.0
icq905010,0.0
id2f01eyq,0.0
idwg4e010,0.0
iehc03jkq,1.0
ib9148010,0.0
la8m02p5q,0.0
idi516o9q,0.0
lb3e34weq,0.0
lbs309oaq,0.0
ibld30gjq,0.0
lbud01hrq,0.0
ict103w0q,0.0
ibxa85cvq,0.0
ic5m5tx4q,0.0
ic5m2u010,0.0
lce31eyxq,0.0
iaag06duq,0.0
ie9m46ufq,1.0
ics457ppq,0.0
iegk14010,0.0
ie1h71ueq,0.0
ibee02040,0.0
idjt14040,1.0
ibuc42060,0.0
idca77010,0.0
ic6m3ba1q,0.0
idko09g6q,0.0
icoh03dsq,0.0
lb1s06iaq,0.0
o4xcfc020,0.0
ic7y04030,1.0
icpg15fzq,0.0
idy403030,1.0
icnw080j0,0.0
ib91e9010,0.0
idsr04e3q,0.0
idaz06p3q,0.0
icz902psq,1.0
id0o07hoq,0.0
lbngl1x5q,0.0
lbho58anq,0.0
ib2y01020,1.0
ibuc01030,0.0
ic8z15o6q,0.0
ocv5c1090,0.0
idi518iqq,0.0
ic7u04f7q,0.0
icr3a7cvq,0.0
idh003okq,0.0
idcf01j1q,0.0
ic5y07ffq,0.0
id0i89010,0.0
idc72v010,0.0
icrn12080,0.0
id0o42c8q,0.0
ob3r05020,0.0
iaax3c010,0.0
ibsta0itq,1.0
lcao2fy5q,0.0
idwg1nlfq,0.0
idy63pjhq,0.0
ie4n68040,1.0
idi531y5q,0.0
ie7j05e1q,0.0
id1lb3020,0.0
ic6dj2vuq,0.0
ibbs35kxq,0.0
ib2y10010,1.0
ie3b2d010,0.0
idcd38g4q,0.0
ie1u0k030,0.0
iblca4btq,0.0
icj201060,1.0
ocyk01020,0.0
iegg03z8q,0.0
ic74b3010,0.0
ic6xcp010,0.0
icd005l9q,0.0
idow18010,0.0
idg234n4q,0.0
ie1b10wnq,0.0
idwf05uzq,0.0
j8f0a4030,2.0
ic1d10030,1.0
idwc52nmq,0.0
icpf23gxq,0.0
ibld0ej6q,0.0
icq202kuq,0.0
icmd72040,0.0
ic5m1c010,0.0
ibct4xc3q,0.0
ie2u08020,1.0
ibwh050j0,0.0
ibwi03040,0.0
o4dd07010,0.0
iac557eyq,0.0
ic9t47npq,0.0
o5hd12010,0.0
icok27maq,0.0
ibxd14gmq,0.0
icha15qoq,0.0
ics336jtq,0.0
ie1ha4beq,0.0
icoc16ikq,0.0
iedk01q2q,0.0
id0k2i010,0.0
ic5s04090,0.0
id5d26glq,0.0
idjl21p7q,0.0
o530020g0,0.0
idov14cqq,0.0
o3ura1050,0.0
icqa25clq,0.0
iac575mrq,0.0
ibxd31whq,0.0
ibfo16040,1.0
ibh714brq,0.0
ibf408040,1.0
ibh714csq,0.0
ibsyaaxaq,1.0
ibld1ca3q,0.0
icdyeocoq,0.0
ie1s03050,0.0
lb5h14wxq,0.0
idcw02clq,0.0
ib912ue6q,0.0
ic4586c2q,0.0
ictn03ghq,0.0
ib2k19q6q,0.0
ibu407edq,0.0
id8i13lvq,0.0
idnt06fdq,0.0
ic3f19030,1.0
idxr25030,1.0
ibrl16orq,1.0
id5d06i7q,0.0
o3tk01jgq,0.0
ibw908q3q,0.0
idms23hgq,0.0
ie1h14sxq,0.0
id8i23i7q,0.0
ibtx91wdq,0.0
j8qj20030,0.0
o4g201aeq,0.0
ibrv31030,1.0
icphbh010,1.0
ic6db1kwq,0.0
id7001010,1.0
icwy15lhq,0.0
ic6r04byq,0.0
id5e09010,1.0
ibcy04m6q,1.0
ib6m04ckq,0.0
ibcj07dvq,0.0
icc501010,1.0
iecs43v0q,1.0
ics334ihq,0.0
ibwh060b0,0.0
iegj45010,0.0
idgga6020,1.0
ie0f04hnq,1.0
ib2t02010,0.0
idup21ikq,0.0
icr876ctq,0.0
ibnh11atq,0.0
idaq01d4q,0.0
iaag04a5q,0.0
ibxa75llq,0.0
idlta1ixq,0.0
ibcy03jaq,1.0
idv402ffq,1.0
icau50010,1.0
idwi2zbtq,0.0
icqa19010,0.0
ic1r45010,0.0
icwy07ohq,0.0
icsl02040,1.0
ib2k22zaq,0.0
lboz10dcq,0.0
lbmxy5vcq,0.0
icam01vwq,0.0
idut0qokq,0.0
idy614jqq,0.0
ibcx01hhq,1.0
ie4n53030,1.0
o59281070,0.0
idcd21gdq,0.0
ibbt02c5q,0.0
idp630faq,0.0
idp1b3hnq,0.0
ibf715030,1.0
iduy34saq,0.0
ib5y03010,1.0
idy606fyq,0.0
ibf107040,1.0
iciig0k3q,0.0
lc1v15auq,0.0
idci14maq,0.0
lb1419cpq,0.0
idwg3c010,0.0
ibxb94030,0.0
idb619030,1.0
ics484h1q,0.0
ibch03010,0.0
ib4w11kfq,0.0
la8q010a0,0.0
idwi2w010,0.0
ibu9bx010,0.0
ib9151w6q,0.0
ibcd41bwq,1.0
ib91hy010,0.0
icte11beq,0.0
icnu07030,1.0
ic5m3pg6q,0.0
ic74b5v0q,0.0
ib913hniq,0.0
ie0o28b3q,1.0
ibg0b1n0q,0.0
ic5s150f0,0.0
ic9t02k5q,0.0
idgbf2020,1.0
icdb88050,0.0
icii13n5q,0.0
iboi4mo1q,1.0
o4h7b1020,0.0
idut21a1q,0.0
idp425010,0.0
idy640r1q,0.0
ics315nfq,0.0
lbrr01g1q,0.0
iaau21050,0.0
iaau310f0,0.0
lb8s2be5q,0.0
icok27m5q,0.0
o42a59010,0.0
ic4576xbq,0.0
ie7h210b0,0.0
ie9m32010,1.0
icvn01020,1.0
ics464laq,0.0
iduy22k7q,0.0
ie0l37iuq,0.0
ibj215o1q,1.0
ic6xdoa6q,0.0
icsr01l4q,0.0
obvnm1050,0.0
ib9e01010,0.0
ic5806cmq,0.0
icss02j9q,0.0
oa8603090,0.0
idah05010,1.0
ic1r92l2q,0.0
ibfs01030,1.0
idc72o010,0.0
id0o03gkq,0.0
ie8d09x2q,0.0
iciu21quq,0.0
iega01020,0.0
icqa1m010,0.0
j8uw40080,0.0
o4fo521l0,0.0
ib3g09020,1.0
idb7a4txq,0.0
j8qo02010,0.0
ieab02gsq,0.0
idg201npq,0.0
ibqs02020,1.0
icq205ugq,0.0
ie7y08ajq,0.0
icdxdm010,1.0
iccn62030,1.0
ibbszj020,0.0
idxr43030,1.0
icgy24kxq,0.0
ibv525voq,0.0
la7u03a3q,0.0
ibc1a1lfq,0.0
ics337cxq,0.0
iaai02r1q,0.0
ie7h100c0,0.0
lb3q01jyq,0.0
ie7l07r8q,0.0
idvw52gaq,0.0
idp531a5q,0.0
ic4j05zjq,1.0
icfs12aqq,0.0
ic6t01010,0.0
ie2v13biq,0.0
ican02mrq,0.0
la8mlvp3q,1.0
icwr05040,1.0
ido93y010,0.0
obpw010g0,0.0
ie1ha1qiq,0.0
ib9j55vgq,0.0
id0b64euq,0.0
ic6dagkaq,0.0
ibtm7cu4q,1.0
ie1c3d010,0.0
icmp09vsq,0.0
ib9j33vgq,0.0
ib91gl010,0.0
lbl205fsq,0.0
ie1979010,0.0
o4at54010,0.0
id0n81lcq,0.0
icux01bmq,0.0
iciw01030,0.0
ibxa32duq,0.0
iaauf10e0,0.0
ib91ep010,0.0
id0r64i6q,0.0
idvz04d2q,0.0
idot2nidq,0.0
icjd04evq,0.0
iblcb1qzq,0.0
icbq01050,1.0
ibf5a7030,1.0
idci34c0q,0.0
ice605ubq,0.0
icok13cvq,0.0
idb80lcvq,0.0
ied405010,1.0
id0d52a2q,0.0
ic8z17tvq,0.0
iaau52020,0.0
ic6dd1zeq,0.0
lbiy26vbq,0.0
ob60620d0,0.0
idwi55010,0.0
ie180t010,0.0
ie2r51030,1.0
icxk01010,1.0
ido971gsq,0.0
idup34uwq,0.0
ibu91p010,0.0
ibcd610c0,0.0
ibuc21090,0.0
obxq010n0,0.0
id0h06koq,0.0
iefkw1sfq,0.0
id24060g0,0.0
ie7h04060,0.0
icftcc010,0.0
ibts08030,1.0
icdm18030,1.0
ic2z05040,1.0
ie7l02mlq,0.0
ic6dg6nfq,0.0
iac596goq,0.0
ic1114030,1.0
id0o01bdq,0.0
ie1s06h1q,0.0
ibfa08030,1.0
ibxa81inq,0.0
id9o33bxq,0.0
idgq090c0,0.0
labn02faq,0.0
id9o08eeq,0.0
ibdy02u0q,0.0
ieag55ydq,0.0
ic2m10uvq,0.0
ibg001jbq,0.0
icm603ljq,0.0
ibld38xps,0.0
ics459tiq,0.0
ob4k020e0,0.0
ic9t11xqq,0.0
ibvk03060,0.0
ie7l04x8q,0.0
idy421040,1.0
o4k1o0010,0.0
iccz75mgq,0.0
ido208040,1.0
j8i0b9qfq,1.0
ibcr06hgq,0.0
ich111q6q,0.0
iclu50beq,0.0
id0o17ztq,0.0
o4lyfm040,0.0
iaac210o0,0.0
idan22020,1.0
idc74i010,0.0
lce33kxjq,0.0
o68m010h0,0.0
id0i0p010,0.0
iac509w4q,0.0
icq10tpfq,0.0
ic3t0fmfq,1.0
ic8z16n0q,0.0
icvba5e5q,0.0
ibqp04030,2.0
ie7h04010,0.0
iciic9jpq,0.0
icrn18ldq,0.0
iefk14llq,0.0
idko21z4q,0.0
ibol03crq,0.0
ibx601wwq,0.0
iege170c0,0.0
ici203010,0.0
ictd26020,1.0
idmg04lwq,0.0
ics329e0q,0.0
id6i05030,1.0
icqr04fbq,0.0
ibcd33050,0.0
ibzc07010,0.0
idgg46010,1.0
idp124atq,0.0
idca3p010,0.0
o4dd17060,0.0
ican05j3q,0.0
id5d07coq,0.0
icqa2ghrq,0.0
idp518agq,0.0
idg223l7q,0.0
j8di73020,0.0
ic4550zfq,0.0
ib2k97g3q,0.0
idc715aiq,0.0
idup71guq,0.0
iaau610d0,0.0
ibzoa3mhq,1.0
ie192u010,0.0
iefn02scq,0.0
icpg19msq,0.0
id0d16a1q,0.0
o5c035010,0.0
lbuki2hrq,0.0
ic6de3rhq,0.0
ibcx04gaq,1.0
ic5m3r010,0.0
iehq22b4q,0.0
j8i0b9qpq,1.0
la9k03cjq,0.0
ic6m7rj4q,0.0
icxl03i5q,0.0
ibeui3qhq,1.0
icw204020,0.0
